sentence,start,end,duration,talks_id
" And it's not designed just to satisfy the desires of one person, the user,but in fact it has to respect the preferences of everybody.",672.1510000000001,680.534,8.383000000000036,2781
" So it can deal with a certain amount of nastiness, and it can even understand that your nastiness, for example, you may take bribes as a passport official because you need to feed your family and send your kids to school.",682.1210000000001,694.947,12.826000000000024,2781
It can understand that; it doesn't mean it's going to steal.,694.971,697.877,2.9059999999999486,2781
"In fact, it'll just help you send your kids to school.",697.9010000000001,700.5799999999998,2.6789999999999736,2781
We are also computationally limited. ,701.834,704.846,3.0120000000000573,2781
" Lee Sedol is a brilliant Go player, but he still lost. ",704.87,708.7239999999998,3.8539999999999286,2781
"So if we look at his actions, he took an action that lost the game.",708.7479999999998,712.987,4.239000000000034,2781
That doesn't mean he wanted to lose. ,713.0110000000001,715.172,2.161000000000058,2781
" So to understand his behavior,  we actually have to invert through a model of human cognitionthat includes our computational limitations -- a very complicated model.",716.198,726.9069999999998,10.708999999999945,2781
But it's still something that we can work on understanding.,726.9309999999998,729.924,2.993000000000052,2781
" Probably the most difficult part, from my point of view as an AI researcher, is the fact that there are lots of us,  and so the machine has to somehow trade off, weigh up the preferences of many different people, and there are different ways to do that. ",730.7339999999999,746.9119999999998,16.177999999999887,2781
" Economists, sociologists, moral philosophers have understood that,and we are actively looking for collaboration.",746.9359999999998,753.1039999999998,6.168000000000006,2781
Let's have a look and see what happens when you get that wrong.,753.1279999999998,756.3789999999999,3.25100000000009,2781
" So you can have a conversation, for example, with your intelligent personal assistant that might be available in a few years' time.",756.403,762.813,6.409999999999968,2781
Think of a Siri on steroids. ,762.837,765.3610000000001,2.524000000000001,2781
"So Siri says, ""Your wife called to remind you about dinner tonight.""",766.485,770.807,4.322000000000003,2781
"And of course, you've forgotten. ""What? What dinner?",771.4739999999998,773.982,2.508000000000038,2781
" What are you talking about?"" ""Uh, your 20th anniversary at 7pm."" ",774.0060000000001,779.201,5.19500000000005,2781
"""I can't do that. I'm meeting with the secretary-general at 7:30.",781.773,785.492,3.718999999999937,2781
" How could this have happened?"" ""Well, I did warn you, but you overrode my recommendation.""",785.5160000000001,791.8919999999998,6.375999999999976,2781
"""Well, what am I going to do? I can't just tell him I'm too busy.""",793.0039999999999,796.332,3.3279999999999745,2781
"""Don't worry. I arranged for his plane to be delayed.""",797.3480000000001,800.6289999999999,3.2810000000000628,2781
" (Laughter) ""Some kind of computer malfunction."" ",800.653,805.2080000000001,4.55499999999995,2781
" (Laughter)  ""Really? You can do that?""  ""He sends his profound apologies and looks forward to meeting you for lunch tomorrow.""",805.232,814.0160000000001,8.783999999999992,2781
 (Laughter) So the values here -- there's a slight mistake going on.,814.04,819.7660000000001,5.725999999999999,2781
" This is clearly following my wife's values which is ""Happy wife, happy life."" ",819.79,824.8919999999998,5.1019999999999746,2781
 (Laughter) It could go the other way. ,824.9159999999998,827.967,3.051000000000045,2781
" You could come home after a hard day's work, and the computer says, ""Long day?"" ""Yes, I didn't even have time for lunch."" ",828.679,835.4110000000001,6.731999999999972,2781
"""You must be very hungry."" ",835.435,836.717,1.282000000000039,2781
"""Starving, yeah. Could you make some dinner?""",836.7410000000001,839.387,2.645999999999958,2781
"""There's something I need to tell you."" ",840.928,843.018,2.090000000000032,2781
" (Laughter) ""There are humans in South Sudan who are in more urgent need than you.""",843.0419999999999,849.956,6.913999999999987,2781
" (Laughter) ""So I'm leaving. Make your own dinner."" ",849.98,853.183,3.2029999999999745,2781
" (Laughter)  So we have to solve these problems, and I'm looking forward to working on them.",853.207,859.959,6.751999999999953,2781
There are reasons for optimism. ,859.9830000000001,861.826,1.8430000000000744,2781
" One reason is, there is a massive amount of data. ",861.85,864.9010000000001,3.050999999999931,2781
 Because remember -- I said they're going to read everythingthe human race has ever written. ,864.925,869.289,4.364000000000034,2781
 Most of what we write about is human beings doing thingsand other people getting upset about it. ,869.313,873.975,4.6620000000000354,2781
So there's a massive amount of data to learn from.,873.9989999999999,876.3969999999998,2.3979999999999113,2781
 There's also a very strong economic incentiveto get this right. ,876.4209999999998,881.375,4.9540000000000655,2781
So imagine your domestic robot's at home. ,881.3989999999999,883.4,2.0009999999999764,2781
" You're late from work again and the robot has to feed the kids,and the kids are hungry and there's nothing in the fridge.",883.424,889.3380000000001,5.913999999999987,2781
And the robot sees the cat. ,889.362,891.967,2.605000000000018,2781
" (Laughter)  And the robot hasn't quite learned the human value function properly, so it doesn't understand the sentimental value of the cat outweighs the nutritional value of the cat.",891.9910000000001,904.04,12.048999999999976,2781
" (Laughter)  So then what happens?  Well, it happens like this: ""Deranged robot cooks kitty for family dinner.""",904.064,913.24,9.176000000000043,2781
That one incident would be the end of the domestic robot industry.,913.2639999999999,917.787,4.522999999999911,2781
 So there's a huge incentive to get this rightlong before we reach superintelligent machines.,917.811,923.922,6.111000000000104,2781
 So to summarize:  I'm actually trying to change the definition of AIso that we have provably beneficial machines.,924.9860000000001,932.443,7.456999999999994,2781
" And the principles are:  machines that are altruistic,  that want to achieve only our objectives,  but that are uncertain about what those objectives are, and will watch all of us to learn more about what it is that we really want.",932.467,946.328,13.86099999999999,2781
"And hopefully in the process, we will learn to be better people.",947.2310000000001,950.79,3.558999999999969,2781
Thank you very much. ,950.814,952.005,1.191000000000031,2781
" (Applause) Chris Anderson: So interesting, Stuart. ",952.029,957.63,5.600999999999999,2781
 We're going to stand here a bit because I think they're setting upfor our next speaker. ,957.654,961.9989999999999,4.345000000000026,2781
A couple of questions. ,962.023,963.561,1.5380000000000111,2781
So the idea of programming in ignorance seems intuitively really powerful.,963.585,969.038,5.453000000000088,2781
" As you get to superintelligence,  what's going to stop a robot  reading literature and discovering this idea that knowledge is actually better than ignorance  and still just shifting its own goals and rewriting that programming? Stuart Russell: Yes, so we want it to learn more, as I said,about our objectives. ",969.062,990.217,21.154999999999973,2781
" It'll only become more certain as it becomes more correct, so the evidence is there and it's going to be designed to interpret it correctly.",990.2410000000001,1000.479,10.237999999999943,2781
" It will understand, for example, that books are very biasedin the evidence they contain. ",1000.503,1005.966,5.463000000000078,2781
 They only talk about kings and princes and elite white male people doing stuff. ,1005.99,1011.211,5.2210000000000045,2781
" So it's a complicated problem,  but as it learns more about our objectives it will become more and more useful to us. ",1011.235,1019.314,8.078999999999949,2781
" CA: And you couldn't just boil it down to one law, you know, hardwired in:  ""if any human ever tries to switch me off, I comply. I comply."" ",1019.3380000000001,1028.8139999999999,9.476000000000113,2781
SR: Absolutely not. ,1028.838,1030.02,1.1820000000000164,2781
That would be a terrible idea. ,1030.0439999999999,1031.543,1.4990000000000236,2781
 So imagine that you have a self-driving car and you want to send your five-year-old off to preschool. ,1031.567,1037.911,6.344000000000051,2781
 Do you want your five-year-old to be able to switch off the car while it's driving along? Probably not. ,1037.9350000000004,1043.456,5.520999999999958,2781
So it needs to understand how rational and sensible the person is.,1043.48,1048.183,4.702999999999975,2781
" The more rational the person, the more willing you are to be switched off.",1048.2069999999999,1052.01,3.802999999999884,2781
" If the person is completely random or even malicious,then you're less willing to be switched off.",1052.0339999999999,1057.113,5.078999999999951,2781
"CA: All right. Stuart, can I just say, ",1057.1370000000004,1059.0030000000004,1.8659999999999852,2781
"I really, really hope you figure this out for us.",1059.027,1061.341,2.314000000000078,2781
Thank you so much for that talk. That was amazing.,1061.365,1063.74,2.375,2781
SR: Thank you. ,1063.764,1064.931,1.1669999999999163,2781
 Do you ever think about how important the oceans are in our daily lives?The oceans cover two-thirds of our planet. ,26.485,35.434,8.948999999999998,2782
They provide half the oxygen we breathe. ,36.048,38.449,2.400999999999996,2782
They moderate our climate. ,38.894,40.548,1.6540000000000037,2782
 And they provide jobs and medicine and foodincluding 20 percent of protein to feed the entire world population.,40.913,49.983000000000004,9.069999999999991,2782
 People used to think that the oceans were so vastthat they wouldn't be affected by human activities.,51.18899999999999,56.19,5.000999999999999,2782
" Well today I'm going to tell you about a serious reality that is changing our oceans called ocean acidification,or the evil twin of climate change. ",57.063,67.586,10.523000000000003,2782
 Did you know that the oceans have absorbed 25 percent of all of the carbon dioxide that we have emitted to the atmosphere?  Now this is just another great service provided by the oceans since carbon dioxide is one of the greenhouse gasesthat's causing climate change. ,68.758,85.141,16.38300000000001,2782
 But as we keep pumping more and more and more carbon dioxide into the atmosphere more is dissolving into the oceans. ,86.16799999999999,95.341,9.173000000000002,2782
And this is what's changing our ocean chemistry.,95.661,98.581,2.9200000000000017,2782
" When carbon dioxide dissolves in seawater, it undergoes a number of chemical reactions.",100.208,104.859,4.6510000000000105,2782
" Now lucky for you, I don't have time to get into the details of the chemistry for today.",105.27799999999999,109.753,4.4750000000000085,2782
" But I'll tell you as more carbon dioxide enters the ocean,the seawater pH goes down. ",110.246,115.95200000000001,5.705999999999988,2782
And this basically means that there is an increase in ocean acidity.,116.588,120.555,3.966999999999999,2782
And this whole process is called ocean acidification.,121.206,125.32799999999999,4.122,2782
And it's happening alongside climate change.,125.762,128.488,2.7259999999999986,2782
Scientists have been monitoring ocean acidification for over two decades.,129.214,133.317,4.103000000000009,2782
" This figure is an important time series in Hawaii, and the top line shows steadily increasing concentrations of carbon dioxide,or CO2 gas, in the atmosphere. ",133.856,143.989,10.13300000000001,2782
And this is directly as a result of human activities.,144.1,147.346,3.2460000000000093,2782
 The line underneath shows the increasing concentrations of carbon dioxide that is dissolved in the surface of the ocean which you can see is increasing at the same rateas carbon dioxide in the atmosphere since measurements began.,148.19799999999998,161.594,13.395999999999988,2782
The line on the bottom shows then shows the change in chemistry.,161.785,164.792,3.0070000000000046,2782
" As more carbon dioxide has entered the ocean, the seawater pH has gone down, which basically means there has been an increase in ocean acidity.",164.817,174.456,9.638999999999982,2782
" Now in Ireland, scientists are also monitoring ocean acidification --scientists at the Marine Institute and NUI Galway.",176.043,182.93099999999998,6.888000000000004,2782
" And we, too, are seeing acidification at the same rateas these main ocean time-series sites around the world.",183.082,190.263,7.180999999999982,2782
So it's happening right at our doorstep. ,190.724,193.597,2.8729999999999905,2782
 Now I'd like to give you an example of just how we collect our datato monitor a changing ocean. ,194.428,199.864,5.436000000000007,2782
Firstly we collect a lot of our samples in the middle of winter.,200.047,203.102,3.0550000000000064,2782
" So as you can imagine, in the North Atlantic we get hit with some seriously stormy conditions -- so not for any of you who get a little motion sickness,but we are collecting some very valuable data.",203.127,213.093,9.966000000000008,2782
" So we lower this instrument over the side of the ship, and there are sensors that are mounted on the bottom that can tell us information about the surrounding water,such as temperature or dissolved oxygen.",213.45,223.933,10.483000000000004,2782
And then we can collect our seawater samples in these large bottles.,224.308,228.123,3.8149999999999977,2782
" So we start at the bottom, which can be over four kilometers deep just off our continental shelf, and we take samples at regular intervals right up to the surface.",228.29,237.33599999999998,9.046000000000019,2782
" We take the seawater back on the deck,  and then we can either analyze them on the shipor back in the laboratory for the different chemicals parameters.",237.733,245.668,7.935000000000002,2782
" But why should we care?  How is ocean acidification going to affect all of us?Well, here are the worrying facts. ",246.025,256.524,10.498999999999997,2782
" There has already been an increase in ocean acidity of 26 percentsince pre-industrial times, which is directly due to human activities.",257.635,267.469,9.834000000000003,2782
" Unless we can start slowing down our carbon dioxide emissions, we're expecting an increase in ocean acidity of 170 percentby the end of this century. ",268.509,281.595,13.085999999999954,2782
I mean this is within our children's lifetime.,282.571,284.904,2.333000000000027,2782
 This rate of acidification is 10 times fasterthan any acidification in our oceans for over 55 million years.,286.363,298.427,12.063999999999965,2782
" So our marine life have never, ever experiencedsuch a fast rate of change before. ",298.918,306.083,7.1649999999999645,2782
So we literally could not know how they're going to cope.,306.409,310.308,3.8990000000000014,2782
" Now there was a natural acidification event millions of years ago,which was much slower than what we're seeing today.",311.893,319.3769999999999,7.4839999999999804,2782
And this coincided with a mass extinction of many marine species.,319.638,324.47900000000004,4.841000000000008,2782
" So is that what we're headed for? Well, maybe. ",325.749,329.278,3.5289999999999964,2782
 Studies are showing some species are actually doing quite wellbut many are showing a negative response. ,329.8889999999999,336.396,6.507000000000005,2782
" One of the big concerns is as ocean acidity increases,the concentration of carbonate ions in seawater decrease.",337.944,346.539,8.595000000000027,2782
" Now these ions are basically the building blocks for many marine species to make their shells,for example crabs or mussels, oysters. ",347.348,358.172,10.824000000000012,2782
Another example are corals. ,358.63199999999995,360.592,1.9600000000000364,2782
 They also need these carbonate ions in seawaterto make their coral structure in order to build coral reefs.,360.79,367.901,7.110999999999991,2782
" As ocean acidity increases  and the concentration of carbonate ions decrease,these species first find it more difficult to make their shells.",369.225,379.78,10.555000000000009,2782
"And at even even lower levels, they can actually begin to dissolve.",380.089,383.898,3.808999999999969,2782
"This here is a pteropod, it's called a sea butterfly.",385.07300000000004,388.136,3.062999999999988,2782
" And it's an important food source in the ocean for many species,from krill to salmon right up to whales. ",388.374,395.333,6.959000000000002,2782
 The shell of the pteropod was placed into seawaterat a pH that we're expecting by the end of this century.,396.246,403.205,6.959000000000002,2782
" After only 45 days at this very realistic pH,you can see the shell has almost completely dissolved.",404.062,414.04,9.978000000000009,2782
 So ocean acidification could affect right up through the food chain --and right onto our dinner plates. ,414.413,420.793,6.380000000000052,2782
 I mean who here likes shellfish? Or salmon? Or many other fish species  whose food source in the ocean could be affected?These are cold-water corals. ,421.332,432.831,11.498999999999967,2782
" And did you know we actually have cold-water corals in Irish waters, just off our continental shelf? And they support rich biodiversity, including some very important fisheries.",432.97,443.0,10.03000000000003,2782
" It's projected that by the end of this century, 70 percent of all known cold-water corals in the entire oceanwill be surrounded by seawater that is dissolving their coral structure.",443.714,458.129,14.414999999999964,2782
The last example I have are these healthy tropical corals.,461.708,465.366,3.658000000000016,2782
They were placed in seawater at a pH we're expecting by the year 2100.,465.93,470.67800000000005,4.748000000000047,2782
"After six months, the coral has almost completely dissolved.",472.342,477.856,5.514000000000009,2782
 Now coral reefs support 25 percent of all marine life in the entire ocean.,479.028,487.991,8.963000000000024,2782
All marine life. ,488.728,489.87800000000004,1.150000000000034,2782
So you can see: ocean acidification is a global threat.,490.926,495.251,4.324999999999989,2782
I have an eight-month-old baby boy. ,495.896,498.01800000000003,2.122000000000014,2782
" Unless we start now to slow this down, I dread to think what our oceans will look like when he's a grown man.",498.838,507.226,8.388000000000035,2782
We will see acidification. ,508.55800000000005,510.526,1.967999999999961,2782
We have already put too much carbon dioxide into the atmosphere.,510.68800000000005,514.928,4.240000000000009,2782
But we can slow this down. ,515.888,518.57,2.6820000000000164,2782
We can prevent the worst-case scenario. ,518.9540000000001,523.33,4.37600000000009,2782
 The only way of doing that is by reducing our carbon dioxide emissions.,523.6080000000001,529.175,5.567000000000007,2782
"This is important for both you and I, for industry, for governments.",529.8679999999998,534.274,4.406000000000063,2782
" We need to work together, slow down global warming slow down ocean acidification  and help to maintain a healthy ocean and a healthy planetfor our generation and for generations to come.",534.4580000000001,548.9879999999998,14.529999999999974,2782
 Let me show you some images of what I consider to be the cities of tomorrow. ,24.858,28.858,4.0,36
"So, that's Kibera, the largest squatter community in Nairobi. ",28.858,37.858000000000004,8.999999999999996,36
" This is the squatter community in Sanjay Gandhi National Park in Bombay, India, what's called Mumbai these days. ",38.858000000000004,47.858000000000004,9.0,36
" This is Hosinia, the largest and most urbanized favela in Rio de Janeiro. ",47.858000000000004,53.858000000000004,6.0,36
" And this is Sultanbelyi, which is one of the largest squatter communities in Istanbul. ",53.858000000000004,59.858000000000004,6.0,36
" They are what I consider to be the cities of tomorrow, the new urban world. ",62.858000000000004,66.858,4.000000000000006,36
" Now, why do I say that?  To tell you about that I have to talk about this fellow here, his name is Julius. ",66.858,73.858,7.0,36
And I met Julius the last week that I was living in Kibera. ,73.858,78.858,5.0,36
" So, I had been there almost three months,  and I was touring around the city going to different squatter areas  and Julius was tagging along, and he was bug eyed  and at certain points we were walking around,  he grabbed my hand for support, which is something most Kenyans would never consider doing. ",78.858,96.85799999999999,18.0,36
They're very polite and they don't get so forward so quickly. ,96.85799999999999,101.85799999999999,5.0,36
" And I found out later that it was Julius' first day in Nairobi, and he's one of many. ",101.85799999999999,111.85799999999999,10.0,36
" So, close to 200,000 people a day migrate from the rural to the urban areas. ",111.85799999999999,118.85799999999999,7.0,36
" That's, and I'm going to be fair to the statisticians who talked this morning, not almost 1.5 million people a week, ",119.85799999999999,125.85799999999999,6.0,36
"but almost 1.4 million people a week but I'm a journalist, ",125.85799999999999,128.858,3.0,36
"and we exaggerate, so almost 1.5 million people a week, ",128.858,132.858,4.0,36
close to 70 million people a year. ,132.858,135.858,3.0,36
"And if you do the math, that's 130 people every minute. ",136.858,140.858,4.0,36
" So, that'll be -- in the 18 minutes that I'm given to talk here, between two and three thousand people will have journeyed to the cities. ",140.858,147.858,7.0,36
And here are the statistics. ,147.858,150.858,3.0,36
" Today -- a billion squatters, one in six people on the planet. ",150.858,154.858,4.0,36
" 2030 -- two billion squatters, one in four people on the planet. ",154.858,159.858,5.0,36
" And the estimate is that in 2050, there'll be three billion squatters, better than one in three people on earth. ",159.858,166.858,7.0,36
"So, these are the cities of the future, and we have to engage them. ",166.858,175.858,9.0,36
" And I was thinking this morning of the good life,  and before I show you the rest of my presentation,  I'm going to violate TED rules here, and I'm going to read you something from my book as quickly as I can. ",175.858,191.858,16.0,36
 Because I think it says something about reversing our perception of what we think the good life is. ,191.858,200.858,9.0,36
"So -- ""The hut was made of corrugated metal, set on a concrete pad. ",203.858,208.858,5.0,36
It was a 10 by 10 cell. ,208.858,211.858,3.0,36
"Armstrong O'Brian, Jr. shared it with three other men. ",211.858,215.858,4.0,36
 Armstrong and his friends had no water --  they bought it from a nearby tap owner --  no toilet -- the families in this compound shared a single pit-latrine -- and no sewers or sanitation. ,215.858,227.858,12.0,36
" They did have electricity,  but it was illegal service tapped from someone else's wires, and could only power one feeble bulb. ",227.858,235.858,8.0,36
" This was Southland, a small shanty community on the western side of Nairobi, Kenya. ",235.858,240.858,5.0,36
" But it could've been anywhere in the city, because more than half the city of Nairobi lives like this. ",240.858,246.858,6.0,36
1.5 million people stuffed into mud or metal huts ,246.858,250.858,4.0,36
"with no services, no toilets, no rights. ",250.858,253.858,3.0,36
" ""Armstrong explained the brutal reality of their situation:  they paid 1,500 shillings in rent, about 20 bucks a month,  a relatively high price for a Kenyan shantytown, and they could not afford to be late with the money. ",253.858,266.858,13.0,36
" 'In case you owe one month, the landlord will come with his henchmen and bundle you out. He will confiscate your things,' Armstrong said. ",266.858,272.85799999999995,5.999999999999943,36
" 'Not one month, one day,' his roommate Hilary Kibagendi Onsomu,  who was cooking ugali, the spongy white cornmeal concoction that is the staple food in the country, cut into the conversation. ",272.85799999999995,284.85799999999995,12.0,36
" They called their landlord a Wabenzi, meaning that he is a person who has enough money to drive a Mercedes-Benz. ",284.85799999999995,291.85799999999995,7.0,36
 Hilary served the ugali with a fry of meat and tomatoes;  the sun slammed down on the thin steel roof; and we perspired as we ate. ,293.85799999999995,301.85799999999995,8.0,36
" ""After we finished, Armstrong straightened his tie, put on a wool sports jacket, and we headed out into the glare. ",301.85799999999995,308.85799999999995,7.0,36
 Outside a mound of garbage formed the border between Southland and the adjacent legal neighborhood of Langata. ,308.85799999999995,314.858,6.000000000000057,36
"It was perhaps eight feet tall, 40 feet long, and 10 feet wide. ",314.858,319.858,5.0,36
And it was set in a wider watery ooze. ,319.858,323.858,4.0,36
"As we passed, two boys were climbing the mount Kenya of trash. ",323.858,327.858,4.0,36
They couldn't have been more than five or six years old. ,327.858,329.85799999999995,1.9999999999999432,36
" They were barefoot, and with each step their toes sank into the muck sending hundreds of flies scattering from the rancid pile. ",329.85799999999995,337.85799999999995,8.0,36
"I thought they might be playing King of the Hill, but I was wrong. ",337.85799999999995,341.85799999999995,4.0,36
" Once atop the pile, one of the boys lowered his shorts, squatted, and defecated. ",341.85799999999995,347.85799999999995,6.0,36
The flies buzzed hungrily around his legs. ,347.85799999999995,351.85799999999995,4.0,36
" When 20 families -- 100 people or so -- share a single latrine, a boy pooping on a garbage pile is perhaps no big thing. ",351.85799999999995,360.858,9.0,36
 But it stood in jarring contrast  to something Armstrong had said as we were eating -- that he treasured the quality of life in his neighborhood. ,360.858,368.858,8.0,36
"""For Armstrong, Southland wasn't constrained by its material conditions. ",368.858,373.858,5.000000000000057,36
" Instead, the human spirit radiated out  from the metal walls and garbage heaps to offer something no legal neighborhood could: freedom. ",373.858,382.858,9.0,36
"'This place is very addictive,' he had said. ",382.858,385.858,3.0,36
"'It's a simple life, but nobody is restricting you. ",385.858,388.858,3.0,36
Nobody is controlling what you do. ,388.858,391.858,2.999999999999943,36
"Once you have stayed here, you cannot go back.' ",391.858,394.858,3.0,36
" He meant back beyond that mountain of trash,  back in the legal city, of legal buildings, with legal leases and legal rights. ",395.858,403.858,8.0,36
" 'Once you have stayed here,' he said, 'you can stay for the rest of your life.'"" ",403.858,409.858,6.0,36
"So, he has hope, and this is where these communities start. ",410.858,415.858,5.0,36
" This is perhaps the most primitive shanty that you can find in Kibera, little more than a stick-and-mud hut next to a garbage heap. ",415.858,424.858,9.0,36
"This is getting ready for the monsoon in Bombay, India. ",425.858,428.858,3.0,36
 This is home improvement: putting plastic tarps on your roof. ,428.858,434.858,6.000000000000057,36
" This is in Rio de Janeiro, and it's getting a bit better, right?  We're seeing scavenged terra cotta tile and little pieces of signs,  and plaster over the brick, some color, and this is Sulay Montakaya's house in Sultanbelyi, and it's getting even better. ",434.858,452.858,17.999999999999947,36
 He's got a fence; he scavenged a door; he's got new tile on the roof. ,452.858,457.858,5.0,36
 And then you get Rocinha and you can see that it's getting even better. ,457.858,463.858,6.0,36
The buildings here are multi-story. ,463.858,465.858,2.0,36
" They develop -- you can see on the far right  one where it seems to just stack on top of each other, room, after room, after room. ",465.858,473.858,8.0,36
" And what people do is they develop their home on one or two stories,  and they sell their loggia or roof rights,  and someone else builds on top of their building,  and then that person sells the roof rights, and someone else builds on top of their building. ",473.858,485.858,12.0,36
All of these buildings are made out of reinforced concrete and brick. ,485.858,489.858,4.0,36
" And then you get Sultanbelyi, in Turkey, where it's even built to a higher level of design. ",489.858,494.858,5.000000000000057,36
" The crud in the front is mattress stuffing, and you see that all over Turkey. ",494.858,499.858,5.0,36
People dry out or air out their mattress stuffing on their roofs. ,499.858,503.858,4.0,36
" But the green building, on behind,  you can see that the top floor is not occupied, so people are building with the possibility of expansion. ",503.858,510.858,6.999999999999943,36
And it's built to a pretty high standard of design. ,510.858,513.8580000000001,3.0,36
" And then you finally get squatter homes like this, which is built on the suburban model. ",513.8580000000001,517.8580000000001,4.0,36
"Hey, that's a single family home in the squatter community. ",517.8580000000001,520.8580000000001,3.0,36
"That's also in Istanbul, Turkey. ",520.8580000000001,522.8580000000001,2.0,36
"They're quite vital places, these communities. ",522.8580000000001,524.8580000000001,2.0,36
" This is the main drag of Rocinha, the Estrada da Gavea,  and there's a bus route that runs through it, lots of people out on the street. ",524.8580000000001,532.8580000000001,8.0,36
 These communities in these cities are actually more vital than the illegal communities. ,532.8580000000001,537.8580000000001,5.0,36
They have more things going on in them. ,537.8580000000001,540.8580000000001,3.0,36
" This is a typical pathway in Rocinha called a ""beco"" -- these are how you get around the community. ",540.8580000000001,545.8580000000001,5.0,36
It's on very steep ground. ,545.8580000000001,547.8580000000001,2.0,36
" They're built on the hills, inland from the beaches in Rio, and you can see that the houses are just cantilevered over the natural obstructions. ",547.8580000000001,554.8580000000001,7.0,36
"So, that's just a rock in the hillside. ",554.8580000000001,556.8580000000001,2.0,36
" And these becos are normally very crowded,  and people hump furniture up them, or refrigerators up them, all sorts of things. ",556.8580000000001,565.8580000000001,9.0,36
Beer is all carried in on your shoulders. ,565.8580000000001,567.8580000000001,2.0,36
Beer is a very important thing in Brazil. ,567.8580000000001,570.8580000000001,3.0,36
" This is commerce in Kenya, right along the train tracks,  so close to the train tracks that the merchants sometimes have to pull the merchandise out of the way. ",570.8580000000001,580.8580000000001,10.0,36
" This is a marketplace, also in Kenya, Toi Market, lots of dealers, in almost everything you want to buy. ",580.8580000000001,587.8580000000001,7.0,36
Those green things in the foreground are mangoes. ,587.8580000000001,590.8580000000001,3.0,36
" This is a shopping street in Kibera,  and you can see that there's a soda dealer, a health clinic, two beauty salons, a bar, two grocery stores, and a church, and more. ",590.8580000000001,602.8580000000001,12.0,36
It's a typical downtown street; it just happens to be self-built. ,602.8580000000001,607.8580000000001,5.0,36
" This here, on the right-hand side,  is what's called a -- if you look at the fine print under the awning -- it's a hotel. ",607.8580000000001,615.8580000000001,8.0,36
"And what hotel means, in Kenya and India, is an eating-place. ",615.8580000000001,621.8580000000001,6.0,36
"So, that's a restaurant. ",621.8580000000001,623.8580000000001,2.0,36
People steal electrical power -- this is Rio. ,623.8580000000001,625.8580000000001,2.0,36
" People tap in and they have thieves who are called ""grillos"" or ""crickets,""  and they steal the electrical power and wire the neighborhood. ",625.8580000000001,636.8580000000001,11.0,36
" People burn trash to get rid of the garbage, and they dig their own sewer channels. ",636.8580000000001,643.8580000000001,7.0,36
Talk about more plastic bags than plankton. ,643.8580000000001,646.8580000000001,3.0,36
And sometimes they have natural trash-disposal. ,646.8580000000001,650.8580000000001,4.0,36
" And when they have more money they cement their streets, and they put in sewers and good water pipes, and stuff like that. ",650.8580000000001,657.8580000000001,7.0,36
"This is water going to Rio. People run their water pipes all over the place, ",657.8580000000001,663.8580000000001,6.0,36
" and that little hut right there has a pump in it, and that's what people do:  they steal electricity; they install a pump and they tap into the water main, and pump water up to their houses. ",663.8580000000001,672.8580000000001,9.0,36
" So, the question is how do you go from the mud-hut village,  to the more developed city, to the even highly developed Sultanbelyi? I say there are two things. ",672.8580000000001,685.8580000000001,13.0,36
One is people need a guarantee they won't be evicted. ,685.8580000000001,687.8580000000001,2.0,36
" That does not necessarily mean property rights,  and I would disagree with Hernando de Soto on that question, because property rights create a lot of complications. ",687.8580000000001,695.8580000000001,8.0,36
" They're most often sold to people, and people then wind up in debt  and have to pay back the debt,  and sometimes have to sell their property in order to pay back the debt. ",695.8580000000001,705.8580000000001,10.0,36
" There's a whole variety of other reasons why property rights  sometimes don't work in these cases, but they do need security of tenure. ",705.8580000000001,711.8580000000001,6.0,36
"And they need access to politics, and that can mean two things. ",711.8580000000001,715.8580000000001,4.0,36
" That can mean community organizing from below, but it can also mean possibilities from above. ",715.8580000000001,722.8580000000001,7.0,36
And I say that because the system in Turkey is notable. ,722.8580000000001,727.8580000000001,5.0,36
Turkey has two great laws that protect squatters. ,727.8580000000001,729.8580000000001,2.0,36
" One is that -- it's called ""gecekondu"" in Turkish,  which means ""built overnight,"" and if you build your house overnight  in Turkey, you can't be evicted without due process of law, if they don't catch you during the night. ",729.8580000000001,743.8580000000001,14.0,36
" And the second aspect is that once you have 2,000 people  in the community, you can petition the government to be recognized as a legal sub-municipality. ",743.8580000000001,753.8580000000001,10.0,36
"And when you're a legal sub-municipality, you suddenly have politics. ",753.8580000000001,756.8580000000001,3.0,36
" You're allowed to have an elected government, collect taxes, provide municipal services, and that's exactly what they do. ",756.8580000000001,762.8580000000001,6.0,36
"So, these are the civic leaders of the future. ",762.8580000000001,765.8580000000001,3.0,36
The woman in the center is Geeta Jiwa. ,766.8580000000001,767.8580000000001,1.0,36
She lives in one of those tents on the highway median in Mumbai. ,767.8580000000001,773.8580000000001,6.0,36
 That's Sureka Gundi; she also lives with her family on the tent along the same highway median. ,773.8580000000001,777.8580000000001,4.0,36
They're very outspoken. They're very active. ,777.8580000000001,779.8580000000001,2.0,36
They can be community leaders. ,779.8580000000001,781.8580000000001,2.0,36
"This woman is Nine, which means ""grandma"" in Turkish. ",782.8580000000001,785.8580000000001,3.0,36
" And there were three old ladies who lived in --  that's her self-built house behind her -- and they've lived there for 30 or 40 years, and they are the backbone of the community there. ",785.8580000000001,795.8580000000001,10.0,36
" This is Richard Muthama Peter, and he is an itinerant street photographer in Kibera. ",795.8580000000001,800.8580000000001,5.0,36
